"2","Swift","swift_gal_survey_1950","2012-10-22 09:44:02","2012-10-22 09:54:57","275.632","-13.779","2012"
"2","Swift","SN 2009ip","2012-10-22 09:55:02","2012-10-22 09:59:01","335.791","-28.927","2012"
"2","Swift","SN 2009ip","2012-10-22 09:59:02","2012-10-22 10:21:58","335.867","-29.033","2012"
"2","Swift","1E 2259+589","2012-10-22 10:22:02","2012-10-22 10:33:00","345.255","58.847","2012"
"2","Swift","1RXS_J010450.6+404105","2012-10-22 10:33:02","2012-10-22 10:48:01","16.162","40.683","2012"
"2","Swift","1RXS_J034044.4+513807","2012-10-22 10:48:02","2012-10-22 11:04:59","55.188","51.594","2012"
"2","Swift","hs1347+3811","2012-10-22 11:05:02","2012-10-22 11:31:00","207.325","38.006","2012"
"2","Swift","SN 2009ip","2012-10-22 11:31:02","2012-10-22 11:35:01","335.765","-28.936","2012"
"2","Swift","SN 2009ip","2012-10-22 11:35:02","2012-10-22 11:57:58","335.867","-29.031","2012"
"2","Swift","1E 2259+589","2012-10-22 11:58:02","2012-10-22 12:09:01","345.245","58.834","2012"
"2","Swift","1RXS_J010450.6+404105","2012-10-22 12:09:02","2012-10-22 12:23:59","16.176","40.686","2012"
"2","Swift","1RXS_J050711.3+472045","2012-10-22 12:24:02","2012-10-22 12:43:01","76.795","47.324","2012"
"2","Swift","hs1347+3811","2012-10-22 12:43:02","2012-10-22 13:08:01","207.288","37.951","2012"
"2","Swift","SN 2009ip","2012-10-22 13:08:02","2012-10-22 13:11:57","335.747","-28.950","2012"
"2","Swift","SN 2009ip","2012-10-22 13:12:02","2012-10-22 13:31:58","335.867","-29.031","2012"
"2","Swift","1E 2259+589","2012-10-22 13:32:02","2012-10-22 13:46:00","345.244","58.835","2012"
"2","Swift","1 SMC Magic Window","2012-10-22 13:46:02","2012-10-22 13:53:57","13.328","-72.307","2012"
"2","Swift","1RXS_J053421.9+512739","2012-10-22 13:54:02","2012-10-22 14:18:58","83.613","51.409","2012"
"2","Swift","hs1347+3811","2012-10-22 14:19:02","2012-10-22 14:35:58","207.309","37.991","2012"
"2","Swift","Abell 2244 offset #2","2012-10-22 14:36:02","2012-10-22 14:48:56","255.677","34.842","2012"
"2","Swift","SDSSJ2205+1155","2012-10-22 14:49:01","2012-10-22 15:03:00","331.442","11.934","2012"
"2","Swift","1E 2259+589","2012-10-22 15:03:02","2012-10-22 15:21:59","345.266","58.843","2012"
"2","Swift","1 SMC Magic Window","2012-10-22 15:22:02","2012-10-22 15:29:57","13.318","-72.311","2012"
"2","Swift","1RXS_J053051.9+521606","2012-10-22 15:30:02","2012-10-22 15:53:59","82.716","52.221","2012"
"2","Swift","Swift J164449.3+573451","2012-10-22 15:54:02","2012-10-22 16:12:57","251.235","57.621","2012"
"2","Swift","saa-cold-296-04","2012-10-22 16:13:02","2012-10-22 16:30:57","256.018","-4.970","2012"
"2","Swift","1 SMC Magic Window","2012-10-22 16:31:02","2012-10-22 16:35:28","13.499","-72.343","2012"
"2","Swift","N/A","2012-10-22 16:35:31","2012-10-22 16:46:30","256.519","-42.257","2012"
"2","Swift","1 SMC Magic Window","2012-10-22 16:46:32","2012-10-22 17:00:57","13.474","-72.334","2012"
"2","Swift","SDSSJ0155+0028","2012-10-22 17:01:02","2012-10-22 17:16:57","28.922","0.487","2012"
"2","Swift","1RXS_J044210.0-032327","2012-10-22 17:17:02","2012-10-22 17:24:59","70.535","-3.432","2012"
"2","Swift","1RXS_J051336.1+772836","2012-10-22 17:25:02","2012-10-22 17:31:58","78.461","77.450","2012"
"2","Swift","Abell 2244 offset #2","2012-10-22 17:32:02","2012-10-22 17:37:55","255.675","34.844","2012"
"2","Swift","N/A","2012-10-22 17:37:59","2012-10-22 17:42:00","256.593","-42.232","2012"
"2","Swift","swift_gal_survey_1949","2012-10-22 17:42:02","2012-10-22 17:51:01","275.322","-13.669","2012"
"2","Swift","saa-cold-296-05","2012-10-22 17:51:02","2012-10-22 18:15:58","259.324","-25.005","2012"
"2","Swift","N/A","2012-10-22 18:16:02","2012-10-22 18:24:30","274.492","-17.102","2012"
"2","Swift","1 SMC Magic Window","2012-10-22 18:24:34","2012-10-22 18:41:58","13.479","-72.337","2012"
"2","Swift","1RXS_J051336.1+772836","2012-10-22 18:42:02","2012-10-22 18:46:57","78.337","77.403","2012"
"2","Swift","1RXS_J052026.9+525256","2012-10-22 18:47:02","2012-10-22 19:08:00","80.161","52.877","2012"
"2","Swift","Abell 2244 offset #2","2012-10-22 19:08:02","2012-10-22 19:15:26","255.678","34.851","2012"
"2","Swift","N/A","2012-10-22 19:15:31","2012-10-22 19:22:56","274.542","-17.083","2012"
"2","Swift","swift_gal_survey_1952","2012-10-22 19:23:00","2012-10-22 19:23:39","276.100","-14.063","2012"
"2","Swift","MAXI J1706-422","2012-10-22 19:23:41","2012-10-22 19:24:54","256.559","-42.253","2012"
"2","Swift","N/A","2012-10-22 19:24:57","2012-10-22 19:27:23","256.519","-42.250","2012"
"2","Swift","N/A","2012-10-22 19:27:25","2012-10-22 19:29:49","256.992","-42.251","2012"
"2","Swift","N/A","2012-10-22 19:29:53","2012-10-22 19:30:57","256.753","-42.547","2012"
"2","Swift","saa-cold-296-06","2012-10-22 19:31:02","2012-10-22 19:58:00","274.649","-35.000","2012"
"2","Swift","1 SMC Magic Window","2012-10-22 19:58:03","2012-10-22 20:18:01","13.488","-72.340","2012"
"2","Swift","1RXS_J051500.2+505140","2012-10-22 20:18:02","2012-10-22 20:44:01","78.754","50.806","2012"
"2","Swift","Abell 2244 offset #2","2012-10-22 20:44:02","2012-10-22 20:50:24","255.670","34.855","2012"
"2","Swift","N/A","2012-10-22 20:50:26","2012-10-22 20:52:37","256.837","-42.525","2012"
"2","Swift","N/A","2012-10-22 20:52:41","2012-10-22 20:55:05","256.293","-42.545","2012"
"2","Swift","N/A","2012-10-22 20:55:09","2012-10-22 20:57:37","256.069","-42.241","2012"
"2","Swift","N/A","2012-10-22 20:57:39","2012-10-22 21:00:07","256.309","-41.951","2012"
"2","Swift","N/A","2012-10-22 21:00:07","2012-10-22 21:02:31","256.765","-41.957","2012"
"2","Swift","N/A","2012-10-22 21:02:36","2012-10-22 21:03:40","256.757","-42.550","2012"
"2","Swift","IGR J16328-4726","2012-10-22 21:03:41","2012-10-22 21:10:00","248.140","-47.400","2012"
"2","Swift","saa-cold-296-07","2012-10-22 21:10:02","2012-10-22 21:39:00","289.973","-59.995","2012"
"2","Swift","1 SMC Magic Window","2012-10-22 21:39:02","2012-10-22 21:54:01","13.475","-72.348","2012"
"2","Swift","1RXS_J043623.7+635836","2012-10-22 21:54:02","2012-10-22 22:19:57","69.117","63.888","2012"
"2","Swift","Abell 2244 offset #2","2012-10-22 22:20:02","2012-10-22 22:39:57","255.667","34.849","2012"
"2","Swift","SWIFT J1711.0-4028","2012-10-22 22:40:02","2012-10-22 22:51:58","257.783","-40.454","2012"
"2","Swift","saa-cold-296-08","2012-10-22 22:52:02","2012-10-22 23:18:59","345.560","-79.987","2012"
"2","Swift","1 SMC Magic Window","2012-10-22 23:19:02","2012-10-22 23:31:00","13.469","-72.356","2012"
"2","Swift","1RXS_J042523.0+632016","2012-10-22 23:31:02","2012-10-22 23:54:00","66.386","63.246","2012"
"2","Swift","NGC 4194","2012-10-22 23:54:02","2012-10-23 00:00:00","183.589","54.569","2012"
"2","Swift","1E 1048.1-5937","2012-10-23 00:00:02","2012-10-23 00:08:01","162.635","-59.924","2012"
"2","Swift","swift_gal_survey_1745","2012-10-23 00:08:02","2012-10-23 00:17:57","271.010","-20.590","2012"
"2","Swift","CRATES J2024-4544","2012-10-23 00:18:02","2012-10-23 00:27:57","306.026","-45.723","2012"
"2","Swift","1 SMC Magic Window","2012-10-23 00:28:02","2012-10-23 00:35:00","13.491","-72.328","2012"
"2","Swift","saa-cold-297-00","2012-10-23 00:35:02","2012-10-23 00:58:58","86.342","-79.987","2012"
"2","Swift","1RXS_J053919.5-680619","2012-10-23 00:59:02","2012-10-23 01:15:00","84.847","-68.090","2012"
"2","Swift","1RXS_J061118.5+071118","2012-10-23 01:15:02","2012-10-23 01:32:00","92.853","7.196","2012"
"2","Swift","1E 1048.1-5937","2012-10-23 01:32:02","2012-10-23 01:43:58","162.569","-59.880","2012"
"2","Swift","swift_gal_survey_1747","2012-10-23 01:44:02","2012-10-23 01:54:58","271.521","-20.860","2012"
"2","Swift","CRATES J2143-3929","2012-10-23 01:55:02","2012-10-23 02:07:57","325.737","-39.472","2012"
"2","Swift","1 SMC Magic Window","2012-10-23 02:08:02","2012-10-23 02:18:00","13.481","-72.336","2012"
"2","Swift","saa-cold-297-01","2012-10-23 02:18:02","2012-10-23 02:39:56","96.553","-74.997","2012"
"2","Swift","1RXS_J055841.6-031123","2012-10-23 02:40:01","2012-10-23 02:59:00","89.702","-3.182","2012"
"2","Swift","1RXS_J073914.0-293215","2012-10-23 02:59:02","2012-10-23 03:07:59","114.830","-29.512","2012"
"2","Swift","1E 1048.1-5937","2012-10-23 03:08:02","2012-10-23 03:17:00","162.551","-59.916","2012"
"2","Swift","RX J1249.8+3708","2012-10-23 03:17:02","2012-10-23 03:27:00","192.405","37.171","2012"
"2","Swift","Abell 2244 offset #2","2012-10-23 03:27:02","2012-10-23 03:38:00","255.672","34.839","2012"
"2","Swift","SDSSJ2309+2135","2012-10-23 03:38:02","2012-10-23 03:59:59","347.415","21.579","2012"
"2","Swift","saa-cold-297-02","2012-10-23 04:00:02","2012-10-23 04:18:57","0.012","59.988","2012"
"2","Swift","1RXS_J020648.8+673955","2012-10-23 04:19:02","2012-10-23 04:36:57","31.690","67.634","2012"
"2","Swift","GB6 J1049+1548","2012-10-23 04:37:02","2012-10-23 04:44:57","162.459","15.819","2012"
"2","Swift","SBS 1339+554","2012-10-23 04:45:02","2012-10-23 04:50:00","205.407","55.272","2012"
"2","Swift","1E 1048.1-5937","2012-10-23 04:50:02","2012-10-23 04:57:01","162.636","-59.930","2012"
"2","Swift","Swift J1910.2-0546","2012-10-23 04:57:02","2012-10-23 05:16:01","287.542","-5.788","2012"
"2","Swift","1E 1841-045","2012-10-23 05:16:02","2012-10-23 05:35:59","280.320","-4.925","2012"
"2","Swift","1RXS_J000549.4+543319","2012-10-23 05:36:02","2012-10-23 05:49:57","1.402","54.523","2012"
"2","Swift","PKS 0458-02","2012-10-23 05:50:02","2012-10-23 06:10:59","75.277","-1.960","2012"
"2","Swift","1RXS_J071711.2+473904","2012-10-23 06:11:02","2012-10-23 06:19:57","109.326","47.646","2012"
"2","Swift","1E 1048.1-5937","2012-10-23 06:20:02","2012-10-23 06:33:01","162.596","-59.893","2012"
"2","Swift","Aql X-1","2012-10-23 06:33:02","2012-10-23 06:54:59","287.764","0.602","2012"
"2","Swift","1E 1841-045","2012-10-23 06:55:02","2012-10-23 07:11:57","280.325","-4.924","2012"
"2","Swift","PKS 0458-02","2012-10-23 07:12:02","2012-10-23 07:30:07","75.309","-2.021","2012"
"2","Swift","1RXS_J033414.1-400813","2012-10-23 07:31:06","2012-10-23 07:45:01","53.560","-40.095","2012"
"2","Swift","1RXS_J053723.5-142531","2012-10-23 07:45:02","2012-10-23 07:55:58","84.372","-14.417","2012"
"2","Swift","1E 1048.1-5937","2012-10-23 07:56:02","2012-10-23 08:09:00","162.557","-59.892","2012"
"2","Swift","Aql X-1","2012-10-23 08:09:02","2012-10-23 08:30:58","287.768","0.601","2012"
"2","Swift","1E 1841-045","2012-10-23 08:31:02","2012-10-23 08:48:59","280.324","-4.922","2012"
"2","Swift","1ES0229+200","2012-10-23 08:49:02","2012-10-23 09:07:57","38.165","20.270","2012"
"2","Swift","3C 66A","2012-10-23 09:08:02","2012-10-23 09:24:58","35.664","42.990","2012"
"2","Swift","GSC P 41-C","2012-10-23 09:25:02","2012-10-23 09:28:57","223.410","71.717","2012"
"2","Swift","GSC P 41-C","2012-10-23 09:29:02","2012-10-23 09:42:58","223.333","71.709","2012"
"2","Swift","1E 1841-045","2012-10-23 09:43:02","2012-10-23 09:48:57","280.326","-4.905","2012"
"2","Swift","1RXSJ1708-4009_P1","2012-10-23 09:49:02","2012-10-23 10:18:57","257.194","-40.147","2012"
"2","Swift","Aql X-1","2012-10-23 10:19:02","2012-10-23 10:27:56","287.776","0.585","2012"
"2","Swift","J2240.0+0633","2012-10-23 10:28:01","2012-10-23 10:29:38","339.980","6.556","2012"
"2","Swift","N/A","2012-10-23 10:29:41","2012-10-23 10:31:42","340.002","6.545","2012"
"2","Swift","N/A","2012-10-23 10:31:47","2012-10-23 10:33:50","340.343","6.548","2012"
"2","Swift","N/A","2012-10-23 10:33:53","2012-10-23 10:35:55","340.160","6.249","2012"
"2","Swift","N/A","2012-10-23 10:35:58","2012-10-23 10:37:55","339.818","6.257","2012"
"2","Swift","N/A","2012-10-23 10:38:00","2012-10-23 10:39:53","339.652","6.554","2012"
"2","Swift","N/A","2012-10-23 10:39:58","2012-10-23 10:41:51","339.830","6.848","2012"
"2","Swift","N/A","2012-10-23 10:41:53","2012-10-23 10:43:20","340.174","6.841","2012"
"2","Swift","1RXS_J004704.9+031959","2012-10-23 10:43:24","2012-10-23 10:44:31","11.721","3.332","2012"
"2","Swift","1RXS_J033414.1-400813","2012-10-23 10:44:34","2012-10-23 10:56:59","53.508","-40.134","2012"
"2","Swift","SBS 1339+554","2012-10-23 10:57:02","2012-10-23 11:04:58","205.373","55.279","2012"
